Comment,Label
"pernah sekali nkr,ku.dtgi kerumah kampung baru tuh,,pdhl hdk nkr 10 ribu ja,sdh meambil plastik dk mnjumput,kena dlu jer pmn ny kalo klo kd mayu",Negatif
parkir jalannya untuk mtor aja kah ka bsa masuk,Netral
rancknya rjin jastip aja soalnya koler bnr bcri wrungnya mun msuk ke gang🤭,Negatif
gorengan 👍 apalagi sambel saos dan petesnya endul bnar😭,Positif
dimana wadah nya uln 2 kali mancarii kada tadapat,Negatif
dulu jastip ja. KD pernah blum k warung Sidin ny,Negatif
Gorengan masa sekolah 😭😭,Positif
asli enak banget gorengan eroh😍,Positif
terakhr ksni smp,Netral
kukira acil eroh kd lagi bjualan 🤣,Negatif
"ada.ae lagi ,lawas bnar kda nukr ,seinggan hbis mondok😅",Negatif
mirip suara Bu emma,Positif
fav dulu pas dimtp thn 2018🤭lwas sdh kd ksna,Positif
Gorengan faavv❤️❤️,Positif
acil eroh uyyyy @hida.sy23 @Ig : makeupby_miyan || MUA BJB @Azzahrashop @fatimah,Netral
pina nyaman🙂😂@م @cipaaa @syahhh,Positif
@FitriAnanda nymn nu,Positif
kesukaan km @zahracu0,Positif
@Amel🦋 @Yayaaaa,Netral
Smpai tiktok sdh cafe eroh🤣 @MamiGeminiii🐣,Netral
@kikykuuu24,Netral
@ccymaoo @♈ @🦋,Netral
@hikmahfqh lawas kada🤣,Negatif
@d3_ssy ksnikh kt,Netral
🤣🤣🤣,Netral
suah lh @niyaa gas yuk,Positif
@Lindaaaa🌷,Netral
@n nah nymn nih😁😁😁,Positif
@Tiamessi uyuh bnr baca komenannya😅,Negatif
@.. nah😭,Netral
@uee🚩,Netral
@almiradzi,Netral
liwar lawas mehadangi nya 😭,Negatif
@𝓢𝓬𝓸𝓻𝓹𝓲𝓸♛ @Zahra @24agst bisi cafe dh eroh🤔,Netral
perangutan dan judes acilnya😭,Negatif
@ahmad,Netral
tp paman lwn acilnya sinis. takutan bnr heh,Negatif
@Sepal_sepil korketnya masyaAllah enak,Positif
Ftmh|Sdin dsr nya kaitu ka ai .. misl sdh kenal bnr kd kitu sdin baikan bnr pnawa|2024-8-16|Jawab|,Positif
🥑|terakhir makan tahun 2023 ..😄|2024-8-16|Jawab,Positif
"Rieny_aghnia175|pesan buhn online,pdhl bnyk lg yg blm bagoreng,ku tinggalkan bulik kd jd nukr perangutn dn jutek2 nya acil wn pamn,jara jd nya😅|2024-9-15|Jawab",Negatif
"Widia🔥|iya ka, sempit bnr gangnya hendk mutar balik gin ngalih bnr 😂|2024-8-16|Jawab",Negatif
hida.sy23|bosan dah aku pah ai kerancakan memakan😭🤣|2024-8-16|Jawab,Negatif
aissssssssyhh_|aeeee kpan|2024-8-16|Jawab,Netral
𐙚|terserah ajahh|2024-8-16|Jawab,Negatif
Naila Syaripah|i|2024-10-10|Jawab,Netral
Azzahrashop|🤣🤣Iyaa bgt lawasss bnr heeh kdd ksanaa 😂😂|2024-10-8|Jawab|niaaaa|😂😂|2024-10-8|Jawab,Negatif
Amel🦋|diparak mintuha ulun ni bearti hnyr tahu🤣|2-17|Jawab,Positif
MamiGeminiii🐣|Heh jaka kita kesana smlm bisa tebuat di vidio mel ai 🤣|2024-8-16|Jawab,Negatif
rskydwutmi|siipp ini png ksukaan dyt|2024-10-15|Jawab,Positif
𝙘𝙮𝙢𝙖𝙤𝙤𐙚 ̊|dsr nymn ih😔|2024-8-18|Jawab,Positif
hikmahfqh|jastip na|2024-8-16|Jawab,Netral
"farlina267|asli.. perangutan bnr,, aq ja sekali ja pernah kesana, lws bnr bediri, kd diherani,,.|2024-8-19|Jawab|",Negatif
Capricorn_girl|asli🤣🤣🤣kira ku ak ja kd tpi di herani sidin😭🤣|2024-8-16|Jawab|,Negatif
sinaraisyah|harus kuat mental tu pang lo😂😭|2024-8-23|Jawab,Negatif
"Mama Wafa || Baby Wafa|dasarnya KA ay, memesan lewat wa gin membalas Pina judes liwar wkwk|2024-8-16|Jawab",Negatif
DessyRS|Gas kita nah|2024-8-18|Jawab,Positif
niyaa|suah🤣gg wdh paman syahrani|2024-8-16|Jawab,Positif
"mulai tahun berapa lh smpai ini kdd perubahan, penyajian nya lwas , pdhal ini satu"" nya tmpat wisata yg mtp punya, hrus nya terus d perbaiki d benahi, kyp supya pelanggan kd jara , dtg trus, d tambah trus fasilitas nya wahana, dhulu tahun 2015 prnh nunggu dri jam 11 smpai jam 4 sore 😭 pas hri minggu pang,",Negatif
"penyajian lawass lawasss banarrr, pdhal pas dtg orangnya kada banyak. Pendoponya juaa asa rigatt dan lakas didatangi semut ketu, sawat lunuh sdh es batu diminuman blm jua datang makanannya, maaf ai nahh tp dasar kyk gituu😞😞💔",Negatif
Kaaa uln urg mtp ja kd bisa lgi mun mkn2 lwn keluarga di situ 😭🙏🏻 nyaman di murni atau kd di jack jja,Negatif
"larangnya liwar itu iwak 70rb/90rb sekilo??
salah lihatkah mata nih ??😭",Negatif
"Entah kenapa lwas banar penyajiannya, walaupun dimaklum bincau atau tambak kaini iwaknya fresh ambil siang masak jd butuh waktu lumayan .. lawan iwaknya hangit menurut ulun 🤭🤣 soalnya hirang bnr 🤭 ..",Negatif
lwas banar kd ka bincau nah,Negatif
kesini pas weekdays puas bnr mkn byk bnr porsinya maka naik itik sepuasnya🤣,Positif
"ada yg madahkan karyawan nya sdkit, mun hari biasa tecepat pelayanannya, nyata ay tesunyi mun hari biasa.. mun hari weekend keteteran..
nah sdh tau klo weekend pasti rami, nah pakai karyawan freelance kah, atau prepare bdhulu atau kyp kah asal kan kami kd kecewa ..
asal nya kesitu hdk refreshing lalu memusang krna kelaparan mehdangi makanan lambat banar ..
pdhal tempat nya baguss.. sayang banar ihh ..
kd tehati akn inya merasa keramian trus kalo ..",Negatif
di Jack nymn jua,Negatif
gaenak ka paling enak di  jack tempat nya biasa ja tpi sikap✌🏻,Positif
"Pengalaman dulu makan dsni lama bnr makanannya datang hampir 3 jam, kd tau klo skrng sdh cepat atau masih lama",Negatif
iwak ny hangit 🗿,Negatif
lwas sayurnya dtng sawat orng sdh hbs makan hyar datng 🥰,Negatif
uln imbah hari raya haji td k.tmbk jeck lwn laki anak u.mmuaskn banar pelayann nya iwak nasi minus cumn 35 aja,Negatif
kakk cobainn yang dipelaihari ajaa sesudah tugu sapi putih tu RM.padlan di google maps gercep ja pelayanan nya,Negatif
yg kda pernh lgi kesni krna ini pnk makanannya liwar lambat bnr😌,Negatif
"asli to lawas banar mahadang pas datang iwak nya dingin,kda jelas lalu",Negatif
"terakhir 2019 sblm covid, kypa whini gaes?",Netral
Brapa bnyk grang kariyawan nya jdi lambat lawan lawas bnr makanan datang ? Membanam iwak nya sambil guring kalo lh🤣🤣,Negatif
"Hnyar ksni mggu smlam,utk pertma dan yg terakhir😅jara parak 2 jam nggu.wdah basuhan tangan kdd,d sediakan kobokan rigat ha lagi😃🤭.",Negatif
U pernah ih seruuu bnyk bnr mainan nya u lwn ading smlm ksna lagi 2022 rasanya blm ad anak kena klo ad waktu lgi mmbwae anak ae ksna insyaallah,Positif
iwaknya hangit,Negatif
iwaknya hangit😭🙏🏻,Negatif
aku mkan d sni knp yu dpt cangkir lwn cirat bekarak 😭 rsa kd kw taminum,Negatif
"Lawas banar di bincau nih nunggu makanan hndk 2 jam..
mana makanan B aja menurut Ulun.",Negatif
duluuu waktu anak² sering kesini 🥺 nostalgia bgt sama kakek nenek dulu sering kesini lihat video ini 🥺,Positif
"Ku kira ampihan dah di bincau nih,,mulai bahari kda berubah2 layat bnr pelayanan nya ,tag owner nya manaa marigat lalu cangkir🙏",Negatif
sampai kalaparan mahadangi disini hyr masak iwaknya,Negatif
salfok lwn gelasnya🥺kda purun minum nya Mun Ulun,Negatif
"di murni tu nymn..iwak berasa ,sayur berasa apalagi urap ny mk plus lwn kecap d barii..sambal acan ny hen juara jua tp tempat ny kd d baiki...mun d jack kolam seraba ny pang nymn tp bila weekend lws j",Negatif
"kdd peningkatan ..
bertaan masakan KD nyaman...
padahal termasuk tempat fovorid keluarga tp yaa kaitu pnk..KLO masalah makan makan intinya KD nyaman..",Negatif
"pliss cobaii di murni ajaa kakk, bumbu bakarannya juaraaaa, cuma minusnya tempatnya ajaa kd diperbaharui tapi makanannya enakkk bgttt plis",Negatif
mhdngi 2 jam sekali nya datang makanan nya dingin semua . itu gin dikomplen 2kali krna sudah kelawasan mhdngi 😏,Negatif
"Ulun jara kesitu, pernah kesitu di kenakan tambahan lgi bayar tempat nya 50 k maka makanan nya kd nyaman 😢",Negatif
"Sdh lawas mehadang iwak nya dingin kaya dtg di kulkas ha pulang , sepalihan kd masak ya allah parut lapar bnr sdh 🥲",Negatif
Mehadangi makan datang sawat meraju parut😭🤣,Negatif
"Dulu pas rami""nya disini ,pernah seharian mehdangi makannnya kda masak"".dan akhirnya sudah sore kami bulikan dan makan dirumah makan pinggir jalan.kda worth it kelawasan mehdangi dan kolamnya bayar",Negatif
"Pre pare dari rumah bawa piring plastik instan isi 50, gelas indomaret, teko, nasi. Dibincau besadi bedahulu sambil mehadang iwak bawa besepeda air dlu.",Negatif
"rancaak
acra ultah anak
ultak kponakan
ultah sppu
msakan nyaaa enduuuul beeettt iwak babanam ny ter the best",Positif
nymn di murni atau jack,Negatif
"pesan tmpt dr pgi sdh,dpdhi jam 11 dtg,skali nya pas sdh ddtgi tmpt dtmpti org,,maa sangkal bnr,skali nya yg dpesani in kd behabar lwn yg dprk pondok nya tu.mk sdh uyuh2,dkira pas dtg lgsg santai duduk2,skali nya bcari tmpt lg,asli sangkal bnr,2x sdh kaitu trus,",Negatif
dmurni ikan bkarx dsr xmn bnr dr yg lain cm tmpatx bnr ai kurg bgus dr yg lain,Negatif
Pernah kesini kluarga ku dsni myyarik krna swat klparan 😆jara tu pang sdh jar laki makann kstu,Negatif
"mun handak makan di sini pesannya via telpon bedahulu handak jam berapa, jadi pas datang makanan setumat aja mehadang.",Positif
"Ulun sdh berpindah haluan ke Jack, Alhamdulillah kd lawas bnr mhdgi . mana ada kolam renang, tempat mancing dan tempat2 befoto bagus2",Negatif
dulu waktu balum kawin rancak makanan di daerah bincau jua,Positif
lws bnr mnunggu smpai 4 jam smpt klaparn.,Negatif
nyaman jaa kolam jeck ka ai pelayanan hancap maka bersih ha pulang,Negatif
Buruknya cangkirnya,Negatif
hangit iwak ny😁,Negatif
"satu kata,jeraaaaaaa😇",Negatif
mesan jam 11 nunggu lama makan jam 3😭😭,Negatif
tim jack ☺️,Negatif
mulai musim tanam smpai katam kira² hnyr datang pesanan,Negatif
"kami dtang hari biasa ttp ae lawas nunggui mknn dtang😅 banyu minum bdhlu dtang, sampai hbis di minum kda dtang aj lgi😆 gelisah mna prut sdh lapar🤣",Negatif
coba tambak lesehan bina wisata enak banarr,Negatif
"kalau mau liburan kesini harus booking tempat dan makanan terlebih dahulu, makanan disini disiapkan dadakan, kalau sudah reservasi duluan disiapkan sesuai nomor urutan pesanan, jadi sewaktu datang gak lama nunggu antri makanan nya",Positif
Inikah yu yg sudah ganti owner tu jar? maka owner hanyar penyarikan bnr bila d komen 😭🤣🤣🤣,Negatif
tambak murni juaa dah yg nymn rekomend ka ai cobai jaaa 😁,Negatif
"duluuu sering di ajak mama sama guru2 lainnya kesinii, vibesnya berasaa homey bnr dulu tu, belajar berenang disitu jg tapi sekarang rasa kd hdk lagi takutan😭🙏🏻",Negatif
"KECEWA,LWS BNR SDH HNDK BNR MNGELUARKAN UNEG2 NIH",Negatif
"aku yg b jln batis 5 menit sampai kesitu KD suah mkn situ,, tp ke Zack kolam rancak",Negatif
kmi smlm hndk ksni mmboking dlu jam brpa hndk kstu jd pas kmi dtng sdh siap tinggal mkn cmn mines ny banyu kmi pesan air es skli ny banyu ny rigat dan alhasil kmi b asa nkr banyu mineral b asa d wrung🤭,Negatif
"Jara ksini kd hdk lg😭😭datang jam 9, makan jam set.5 sore maka pas datang kd sesuai ekspektasi rasanya, iwaknya hangit bujur kaya divideo ni🗿",Negatif
"jera kak, lama bgtt nunggu makanannya",Negatif
"Yg diutamakan bila makan diluar ni psti kebersihan lo, mun keni timbul kd selera",Negatif
lawas bnar kd cocok yg hndk mkn siang 🤣... dtg pagi jam 12 hnyr dtg mknn nya mka mnyurungin mnuman lmbattttt bnr,Negatif
Uln asli urang indra sari tahu banar sudah ini mulai sebaharian ai sdh bila mesan makann disini dasar lwas banar mehadanginya kecuali pesan bedahlu jauh jauh hari lakas ai datang mknnya,Negatif
"tpi mun pas lapar menguras emosi nunggu😭😭sampai 2jam
baik ny kl mkn d stu psan lwat wa dlu😌",Negatif
main itikn thun 2022 msih di harga 20 sekarang 50rbu untuk waktu stengh jam mna nunggu pelayann makan x lama,Negatif
"jam 10 pesan masaknya jam 2..
sekalinya yang datang iwaknya dingin banar sudah nunggui lawas😁😁😁",Negatif
Smlm aj kelawasan di cancel kk😭😭🤣 untung bsangu nasi iwak ad aj mesan iwak panggang ny lws bnr swat kelaparan🤣,Negatif
Peralatan piring gelas dll kurang bersih😭,Negatif
Paing lambat banar penyajian nya meolah urng kelahi ja mehadangi😂🤣,Negatif
Salfok sma gelas cangkirnya yg seharusnya diganti yg lebih bagus,Negatif
lawas nunggui mesan siang..sore hnyr mknan😩🤣🤣,Negatif
dari jam 1 siang mehadangi iwak sampai jam 3 sore Hanyar datang🥹,Negatif
cangkirnya kuridak😅,Negatif
mun wahana bermain ny larang pnk 😁,Negatif
"intinya jara kesini, makanannya lawasss bnr hnyar dtg, rasanya b aja.",Negatif
Mehadangi sambil maunjun tapi knp kh bila maunjun dapat Iwak sapu” tu trus muyak memacul😭,Negatif
"saraba rigat, kd tadua kali lg",Negatif
"mun ulun lah ke bincau wadah rijal yg be kedalam pada situ, walaupun disitu kdd itikannya tapi penyajiannya lumayan lakas",Negatif
bila hndk.ke sana minum obat asam lambung dlu..😂,Negatif
ini rumah mkn ampun haji kayu tangi,Negatif
ke putri sangkaya jaa kak ,Negatif
jera dn jera cukup sekali az,Negatif
smlm kesitu banyu kda jernih,Negatif
Iwak nya hambar,Negatif
"uln jara 🙂, lawas bnar layanannya mana kd nyaman masakannya😭🙏",Negatif
mehadangi iwak masak sawat raum apalagi kami rombongan😭😭,Negatif
kak coba dilesehan putri sangkaya daerah Pandak daun ikuti maps aj KA dr jalan tol bincau TUHH .. enak bakarannya KA ai,Negatif
gelasnya harusnya ganti😭,Negatif
Lambat banar disini,Negatif
mesan jam 11 makan ashar😁😁😁,Negatif
"uln jara,iwak panggang nya kd berasa🗿😭🙏",Negatif
dlu macet kesana tu jaman aku masih sekolah,Negatif
pernah 2 kali,Netral
Bjur😭,Netral
Jara makan dsni. Lawas bnr mehadang sawat kelaparan😭🤣🤣,Negatif
"kd nyaman bnr jua😭 cuma tempatnya luas, lambat bnr masak heh",Negatif
suah makan disini lawan mantan😂😂😂,Negatif
Pliss kaina klo jalan2 arah ke margasari cobain makan di rm sungai kandang😍,Negatif
"liwar lawas mehadangi makananny tp tmptnya lumayan nyaman ad kai"" tukang foto siapa yg sampat d fotokan sidin maka lngsung d basuhkan sidin foto nya 😂",Negatif
Krn 2 jam lamanya… tetap aja makan nya terasa nikmat krn kelaparan lama nungguny 😭😂,Negatif
"dhulu suah ke sni liwar lawas ny. . . .pdhal kd banyak urg ny. . .sawat 3 kali mendatangi wara menakuni pabila masak. . .
whni pank masih z kah. . .mun masih z kd jd ae ke sni. . .",Negatif
knp iwak x hangittt banarrrr,Negatif
"baik jua kami dhulu tu mmbawa bekal sorang ksini, soalnya mehadang pesanan sampai jam 4 hnyar diantari ny😭😭",Negatif
"tak endwul , baik di serba nyaman 😅😅",Negatif
dulu sering☺️skrg gk prnh,Negatif
byr tmpt nya mkan 10 rbu😁,Negatif
pernah sekali dan aku jara kda bakal lagi membuliki,Negatif
uln kd cocok lwn gelas nya smlm kena yg bekuridak😭🙏 iwaknya dapat yg kd fresh. tejarai maaf kd niat menjatuhkan tapi pengalaman yg cukup sekali itu aja untuk di alami🙂🙏,Negatif
"hxar tadi siang uln dtng di situ,,, alhamdulillah pesanan nya cepat dtng, kalo ngingatt2 dulu kapok ksna krena pesann lama dtng,,, salam dari banjarmasin 🙏🙏🙏",Negatif
Lambat nungguinya datang siang makan sore 😭,Negatif
Tidak disarankan kesini dalam keadaan lapar pasti kalian akan marah2 karna nunggu lama berjam2 😂,Negatif
Parkir 2 kali dalam satu kali parkir di atas lawan di bawah,Negatif
hangit,Negatif
biar orang nya dikit ttap lawas ka ae 🫠,Negatif
kada tau jalan nya handak kesini kesasar terus 😌,Negatif
"penyajian nya lawas banar keburu sakit perut, padahal dulu tempat ini slah satu tempat yg ku suka kalo weekend",Negatif
mudaahan sampai ke ampun nya dan dirubah lebih baik lagi.🤲,Positif
"sekali suah ksitu tahun 2016n, jar mama kd cocok ini amun dtng gsn hndk mknn",Negatif
dahulu lagi zaman be colt mulai hulu sungai habis ziarah ke bincauan. sekarang kd pernah lagi,Negatif
"tmpt mkannya brtaan kd suah bganti kah yo smpai kyt bnr trkhir smlm ksna,lwas mhdngi mknnya pdhl bnyk aj iwknya dliht smlm tu beandkn..taulah..tp uln kd hndk lg ksna.mka dingin iwaknya.😭😭",Negatif
Kada kawa panjang berkata kata intinya JARA kesana 🙂🔥,Negatif
LAMA POL mesan jam 2 siang baru di hidangkan jam 4 😌,Negatif
Daan ya sawat asam lambung kambuh saking lws nya mehadang 😂,Negatif
Pernah makan d sana tp kami mbawa nasii mulai rumah😭😂,Negatif
wkwk. cukup sekali dtg kstu🤣dari yg kanyang sampai k lapar hnyar dtg mknn nya,Negatif
Cangkirnya uln smlm kda senghaja telihati bakarak bnr jaka pang dikisik 😭,Negatif
Lwsnya ih kd ksitu😢,Negatif
"Kami semalam lawas jua, padahal sunyi ja dilihat. salang diunjun kah iwaknya nih jar kami🤣 sampai minuman es kda dingin lagi dapatnya😅 mana iwak mahangit pahit ja lagi rasa, jauh2 mulai balangan parut lapar2nya😭",Negatif
"pokoknya mun hndk mkn di situ tu parut hrus kanyang dlu, soal ny nunggui ny lawas MasyaAllah 😭🤣bks ny mulai mbh dzuhur mesn mknn ny dtg jm 5 an😭🤝",Negatif
u lbih suka di iroh😁,Negatif
bayarnya harus cash kada kawa tf atau qris padahal 2025 sdh 🙃,Negatif
jgn coba kesini klo musim hujan😭😭😭,Negatif
"ya allahhhh makan disini mahadangi makan 4 jam heh,smpai bnyk yg meng cancel smlm tpi kami lgi brmian lwn kluarga,jdi fun fun aja mhdngi walauoun smpai teguring guring nang tuha,nang kekanakn memusang,jaka kd di dtngi kd di antarinya langsung,dtng zuhur hbis ashar hnyr di julungi makanan,itu pun di dtngi dlu di anui hndk mengcancel sklinya hnyr di julungi",Negatif
"kalau mencari rasa yg nyaman, mending di tambak murni, bumbu bakarannya topppp",Negatif
JARA 🙏,Negatif
msh haja mulai bahari kkytu ja pelayanan ny😂,Negatif
"tiap tahun pasti kesini karena keluarha uln ktju sambil me unjun, kami masibwa cemilan saurang dulu sambil2 mhdanh makanan dtg me unjunan dulu🥰",Positif
"penyajian lawas, harga perasaku kd sesuai, nasinya karas, tempat rigat bukannya d bersihi malah kujuk2 petugasnya sampai kami mmbarasihi sorangan, kondisi hujan tampias kdd yg me lap akn kami lap sorangan",Negatif
"terakhir kali sebelum covid,,jara banar datang imbah juhur sampai asar makanan belum dtg sekali di takuni belum giliran lagi jer
lgsg ai membayari minuman aja,,lgsg bulikan dan kada handak lagi kesana",Negatif
wahhhh.. aku pernah ke sini,Positif
@🎀🎀 @🦋 komenny😭,Negatif
"@dwirhy kyp wi, smpai kelaparan haha",Negatif
@nurulnoorjie_ kayanya nymann bakaran kita pang😭,Negatif
@nadyarosita,Netral
@Hafizahh @bayyyyy 😂😂,Netral
@user,Netral
@Noor hikmah mun jujur iwak bebanam ny kurang asaku😭,Negatif
@riizka19,Netral
"mau tau kalian jd lama ada 7 M
1. mesan
2.nangkap ikan
3. menyiang ikan
4.mesasak ikan
5. membakar ikan
6.menyusun pesanan sayur2 nya
7. mengatar ketempat
ini rumah makan yg fres bukan ikan yg sdh dimasak duluan bayangkan yg datang sampai giliran nya pulahan dan pesanan yg tidak sedikit kg an nya nah jd gt kenapa jd lama",Positif
Iwaknya hangittt,Negatif
"Ternyata kda aku aja kyni, sampai 3kali aku mendatangi pelayannya betakun lws kah lagi, hdglah jr lagi dibakar akan iwaknya, sekali pas datang iwaknya dingin wkkkk, mun kesini menguji kesabaran dan menahan parut lapar, meolah hndk be mamaii krna mehdg kelawasan🤸🏻",Negatif
tempat ny me lap saurang😂,Negatif
"klo hdk makan dibincau tu dimurni,terminal rasa atau Jack jgn dsitu menang andakan nya bnar ai dmuka",Negatif
"cobai ditambak Jack , menurut ku pelayanan cepat",Negatif
"pina hangit iwak nya..u ketuju yg pina basah2 berasa bumbu nya,raja lawas ..tdhlu habis minum nya,bila kesini tu parut isi'i dlu",Negatif
ada biawak di dalam banyu nya mana bucin pulang,Negatif
Jara sampai ke 💩,Negatif
banyak lalat nya🤣🤣,Negatif
"kd worth it, lmbt bnr makanannya datang kmi dari jam 11 hnyr makan jam 2, sambal bayar, iwaknya maka hangit, kd purun makan disitu lagi sawat pingsan gara gara kelaparan kelawasan mehadangi 😭",Negatif
"BOSAN menunggu makann nya, sawat kelaparan",Negatif
mandi 20rb mana kolam nya rigat bnr alahan di anu grtis mandi kolam x bersih ada mandi busa nya,Negatif
"mulai dari aku halus, rigat bnr tempatnyaaaa sampai whini aku 24 dah kd pernah lg ksini 😭",Negatif
kami sekeluarga menyewa tempat nya aja . makanan nya membawa dr luar 😂karna jara kelawasan mehadangi 🤣sawat kelaparan . apa lagi membawa anak halus KD cocok makan d sini .sawat tantrum anak Ulun,Negatif
"Kalasenja𐙚 || ig: wadahjajaan|Kreator|Mungkin merasa makin payu, jd kda memperhatikan lagi, parkir dilarangi, masuk kolam2an tu bayar lagi, pegawainya kurang bnr makanya lambat.|7-8|Jawab|",Negatif
"Kalasenja𐙚 || ig: wadahjajaan|Kreator|Aslii kak, mun 1 jam aja menunggu wajar aja, ini sampai 2 jam, 😭 mana rasanya B aja menurut uln😭|7-8|Jawab|",Negatif
